year,month,first,last,entertainment,food_dining,gas_transport,grocery_net,grocery_pos,health_fitness,home,kids_pets,misc_net,misc_pos,personal_care,shopping_net,shopping_pos,travel,Total Amount,median_monthly_income
2019,5,Tanner,Davis,280.33,307.72,918.04,,1430.71,190.33,354.61,548.85,1926.79,288.07,359.96999999999997,52.89,153.76999999999998,2001.57,8813.65,4833
2019,5,Tanya,Dickerson,434.75,94.71000000000001,,192.49,175.2,103.08,355.82,172.29,128.11,,107.30000000000001,545.24,17.6,7.21,2333.8,4333
2019,5,Tanya,Williams,1126.04,406.35,909.26,,1898.12,519.96,367.78,608.1700000000001,388.69,299.5,956.03,323.48,354.86,1.25,8159.489999999999,5167
2019,5,Tara,Campbell,997.14,534.59,283.48,672.59,2646.93,377.26,669.9,749.98,244.26,1162.9,236.76999999999998,1880.31,1496.8600000000001,26.77,11979.740000000002,4583
2019,5,Tara,Richards,492.85,299.01,1093.06,30.49,1708.88,734.31,401.41,845.37,33.96,86.92,248.87,244.21,94.50999999999999,43.78,6357.63,7917
2019,5,Taylor,Khan,204.03,460.29,1197.3400000000001,56.83,2445.65,695.6,348.59000000000003,444.23,602.74,9.129999999999999,185.8,475.17,107.15,14.9,7247.45,12083
2019,5,Teresa,Blankenship,281.08,543.03,433.52,74.09,536.57,166.51,333.87,758.87,,47.1,423.96,60.69,72.66,13.58,3745.5299999999997,5667
2019,5,Teresa,Clark,281.68,156.31,911.07,146.17000000000002,1639.35,770.86,124.82000000000001,888.3299999999999,42.03,36.46,450.76,82.35000000000001,42.690000000000005,7.43,5580.31,6500
2019,5,Teresa,Stein,265.15,201.39,1048.31,34.52,2152.83,892.12,353.27,400.54999999999995,346.21,56.0,505.63000000000005,205.88,109.91,18.259999999999998,6590.03,5167
2019,5,Terrance,Mckinney,403.81,454.98,776.26,56.57,753.31,656.43,1044.49,542.14,338.58,257.62,423.26,38.74,287.40999999999997,3595.3999999999996,9629.0,6000
2019,5,Terri,Bailey,805.49,602.46,115.25,323.17,1599.23,474.69,362.29,869.86,595.59,32.82,371.61,1926.7800000000002,596.77,4.56,8680.57,6500
2019,5,Theresa,Blackwell,276.63,345.15999999999997,745.52,87.74000000000001,1288.81,445.09999999999997,413.82,525.65,47.699999999999996,240.05,456.65,882.24,987.67,30.490000000000002,6773.23,7917
2019,5,Theresa,Powell,2046.62,517.28,383.58000000000004,600.86,2841.37,248.81,371.41,687.77,352.31,741.6,649.8199999999999,1123.8899999999999,853.2900000000001,70.17,11488.779999999999,4583
2019,5,Thomas,Cross,363.77,356.1,355.47,103.27,1218.67,680.88,741.74,492.85,334.01,350.45,443.88,279.06,538.16,2486.74,8745.05,4583
2019,5,Thomas,Gibson,7.32,159.82999999999998,73.22,,224.3,124.00999999999999,396.21,259.44,,20.96,741.46,50.24,3.04,9.6,2069.6299999999997,5667
2019,5,Thomas,Hale,299.27,246.21,282.7,101.32,1171.16,597.61,1348.59,533.74,122.53,238.88,149.5,1097.99,636.53,1571.18,8397.21,6500
2019,5,Thomas,Jenkins,525.83,227.61,406.55,173.44,370.40999999999997,434.15999999999997,1052.9,639.12,6.6,,69.86,329.88,285.06,21.57,4542.990000000001,2667
2019,5,Thomas,Mathis,1.71,153.35,,82.43,83.77,26.56,182.25,41.15,56.11,66.65,43.63,,,,737.61,4583
2019,5,Thomas,Payne,76.99000000000001,182.7,271.55,,909.2,101.64,250.95999999999998,100.98,37.26,217.69,125.06,9.0,172.74,,2455.7699999999995,7917
2019,5,Thomas,Sullivan,192.22,94.53999999999999,1220.57,294.11,274.7,481.86,129.91,144.82,708.92,210.14,156.14000000000001,61.61,39.62,16.8,4025.9599999999996,7917
2019,5,Tiffany,Stephens,63.71,120.82,80.93,,256.73,47.87,61.72,27.03,1.33,5.99,253.97,802.7,32.59,,1755.39,7333
2019,5,Timothy,Gomez,217.44,543.94,1046.19,304.03999999999996,720.88,716.45,698.31,545.22,1088.73,737.15,188.54999999999998,1514.7399999999998,438.46999999999997,25.66,8785.769999999999,8167
2019,5,Timothy,Kirby,79.88999999999999,27.97,591.93,240.46,108.66,189.23000000000002,276.52000000000004,66.2,49.09,5.96,35.88,474.27,36.67,10.82,2193.5500000000006,6833
2019,5,Timothy,Simmons,201.18,306.36,177.47000000000003,163.45,221.39,383.40999999999997,429.25,,124.66000000000001,,66.89,308.47999999999996,61.559999999999995,9.3,2453.4,8750
2019,5,Tina,Alvarez,25.55,,131.13,,140.86,55.1,,189.81,967.43,1.41,8.95,9.37,9.51,5.13,1544.2500000000002,12333
2019,5,Tina,Lawrence,140.44,657.35,831.9,167.17,843.94,507.67,335.08,488.32,171.45,446.23,507.56,231.44,1229.9399999999998,7.8,6566.289999999999,10000
2019,5,Tina,Zimmerman,445.02000000000004,217.53,940.27,105.69,1195.09,73.19,211.04,388.59999999999997,84.67999999999999,375.40999999999997,627.0699999999999,36.29,84.01,,4783.89,12083
2019,5,Tommy,Dixon,66.3,,122.60000000000001,,270.84000000000003,28.93,97.67,198.28,98.12999999999998,,131.07,29.06,12.879999999999999,,1055.76,5167
2019,5,Toni,Gomez,408.7,198.77,1010.66,40.86,1480.08,466.26000000000005,237.21,424.27,204.69,823.8299999999999,393.49,287.59000000000003,87.39,12.61,6076.409999999999,6500
2019,5,Tracy,Conway,677.49,372.58000000000004,616.99,113.06,521.77,60.07,350.04,416.51,70.53999999999999,185.72,619.8,177.7,676.97,17.759999999999998,4877.0,3167
2019,5,Travis,Hayes,247.48000000000002,83.4,978.83,183.59,107.85,370.19,305.16,247.01000000000002,746.9699999999999,269.33,170.45,12.809999999999999,28.05,3.84,3754.96,21000
2019,5,Tyler,Garcia,806.41,431.27,353.46000000000004,140.15,1047.88,300.21000000000004,887.8,517.3,447.68,244.31,76.1,894.62,519.05,3419.13,10085.37,4833
2019,5,Tyler,Mills,382.6,304.89,855.97,136.57,177.9,271.3,404.21,390.21000000000004,920.1800000000001,14.52,53.800000000000004,39.73,3469.59,17.509999999999998,7438.9800000000005,21000
2019,5,Tyler,Small,82.22,122.19999999999999,72.05,98.97,93.94,74.1,311.78,90.91,,115.99000000000001,74.86,294.78999999999996,272.27,974.89,2678.97,4833
2019,5,Tyler,Wright,239.42,829.98,1111.83,509.87,1320.17,247.36,361.26,407.38,975.9,171.93,495.91,257.59999999999997,117.39999999999999,186.06,7232.070000000001,17917
2019,5,Valerie,Clark,350.74,346.24,562.36,,951.31,222.07999999999998,264.74,264.72999999999996,53.33,84.2,269.69,37.489999999999995,240.58,14.090000000000002,3661.5799999999995,7917
2019,5,Valerie,Davis,78.14,485.47,892.15,382.79,1682.96,403.02,327.64,968.56,10.129999999999999,360.09000000000003,223.37,56.43000000000001,3234.3,27.12,9132.17,7917
2019,5,Vanessa,Anderson,585.1800000000001,546.26,271.59000000000003,182.92000000000002,2142.94,49.69,310.01,335.44,126.61000000000001,379.46999999999997,368.73,30.2,139.57999999999998,4.96,5473.58,4333
2019,5,Veronica,Burton,302.44,263.15,,169.55,1581.17,39.85,180.58999999999997,320.1,72.59,374.46,227.29000000000002,171.19,94.79,,3797.17,5667
2019,5,Vicki,Mendoza,477.87,359.95,1408.1,302.29,1657.12,506.28999999999996,519.67,739.91,289.19,127.57,255.12,72.9,335.02,16.61,7067.609999999998,4000
2019,5,Victoria,Fleming,320.84,232.76,1438.78,88.49,496.71000000000004,523.18,36.56,730.79,11.25,39.699999999999996,362.48999999999995,181.32,999.37,18.01,5480.249999999999,5167
2019,5,Victoria,Mcbride,277.37,146.86,270.01,48.36,286.03,64.66,183.42000000000002,138.52,32.85,4.06,3.26,50.019999999999996,,12.49,1517.9099999999999,4833
2019,5,Vincent,Cain,40.32,193.14,156.57,,406.71000000000004,41.53,17.81,561.65,31.08,,43.46,,3.67,3.56,1499.4999999999998,4000
2019,5,Vincent,Flowers,233.78,533.21,381.26,470.43,857.8,435.21,1043.77,288.51,284.32,200.56,327.58,31.58,613.7199999999999,29.04,5730.77,4833
2019,5,Vincent,Mueller,27.3,89.11,149.60000000000002,,409.66999999999996,74.86,291.86,637.08,,271.56,284.48,193.87,36.13,4.789999999999999,2470.31,9333
2019,5,Vincent,Richards,458.56,458.81,215.26,96.16,792.04,377.82000000000005,711.54,352.44,86.48,131.51999999999998,70.02,506.39,972.5699999999999,902.02,6131.629999999999,4583
2019,5,Vincent,Waller,620.64,317.32,822.21,,1200.3200000000002,432.99,882.62,431.66,236.42000000000002,53.230000000000004,354.29,941.3399999999999,588.4200000000001,31.64,6913.1,4000
2019,5,Vincent,Ward,48.88,142.54000000000002,65.08,191.88,179.16,185.79000000000002,196.10999999999999,281.62,660.7,12.92,,3.99,2.8,16.66,1988.13,8167
2019,5,Walter,Blair,82.46000000000001,164.61,184.35,,510.55,,50.33,,206.77999999999997,,,818.26,7.15,6.15,2030.64,7167
2019,5,Warren,Daniels,267.90999999999997,18.67,49.82,,205.37,130.76999999999998,67.43,246.19,917.9699999999999,20.990000000000002,79.02,90.80999999999999,27.84,7.0,2129.79,5417
2019,5,Wayne,Marsh,619.53,536.95,213.77999999999997,139.79,630.47,305.21,818.56,460.9,219.42000000000002,168.96,160.81,663.8299999999999,809.45,,5747.660000000001,6250
2019,5,Wayne,Payne,446.65,200.63,610.54,279.38,825.71,84.34,648.87,745.6500000000001,10.46,14.44,356.57,418.65000000000003,378.46999999999997,13.59,5033.95,10000
2019,5,Wesley,Parker,78.86,55.87,,155.09,300.84,72.9,424.14,90.07,134.14,39.08,,,578.17,1056.38,2985.54,6500
2019,5,Whitney,Gallagher,635.57,38.65,411.45000000000005,235.41,38.84,45.32,193.45,378.21,469.59000000000003,1203.03,124.99,372.61,616.88,13.08,4777.079999999999,5167
2019,5,William,Cannon,240.71,227.83,521.51,79.72,652.25,74.66,385.34,196.62,20.9,,103.07,111.22,9.82,21.93,2645.58,7917
2019,5,William,Fitzgerald,573.49,129.12,544.27,186.25,511.03000000000003,594.85,261.09000000000003,197.1,80.47000000000001,145.28,43.769999999999996,30.84,60.980000000000004,,3358.5400000000004,4833
2019,5,William,Hunter,106.33,307.44,351.56,,694.36,68.09,101.35000000000001,237.62,,511.87,163.49,,58.53000000000001,11.04,2611.68,6500
2019,5,William,Jenkins,603.98,703.14,203.29000000000002,206.39999999999998,1927.69,969.1800000000001,611.1,522.58,101.3,103.96000000000001,81.31,876.75,1860.87,990.76,9762.310000000001,10667
2019,5,William,Johnson,213.08,118.47,613.35,,529.74,147.35,338.24,412.7,193.14,3.71,79.6,92.94,491.29999999999995,2184.9,5418.52,4333
2019,5,William,Lopez,,141.32,61.5,,637.64,124.75,97.12,441.09000000000003,,135.98,321.38,23.06,,8.12,1991.9599999999996,9583
2019,5,William,Marshall,229.14999999999998,160.48,,48.18,419.55,149.87,399.77,91.12,94.25,66.02,147.89,199.94,413.01,1498.1100000000001,3917.3399999999997,5167
2019,5,William,Martinez,2.59,125.58999999999999,352.79,,247.35999999999999,,211.59,395.47,17.759999999999998,5.53,229.35,43.57,22.91,12.709999999999999,1667.22,3500
2019,5,William,Perry,971.61,272.02,919.47,327.78999999999996,1030.56,486.84,1178.25,941.4200000000001,270.77,444.12,210.47,94.87,1658.04,27.59,8833.82,4333
2019,5,William,Skinner,249.07999999999998,160.16,651.27,148.93,1832.68,711.08,699.1700000000001,391.78999999999996,324.25,243.57,746.66,854.42,363.81,5.0,7381.87,5417
2019,5,William,Thomas,499.65999999999997,305.44,412.31,54.36,1329.68,378.15,1309.08,201.0,153.85,357.4,150.53,464.59,720.11,1049.13,7385.29,5667
2019,5,William,Thompson,375.08000000000004,166.93,885.09,80.97,630.91,431.54,618.59,335.90999999999997,51.88,8.67,457.09,765.63,264.03,24.479999999999997,5096.8,6500
2019,5,Willie,Jordan,146.39,121.59,303.4,,1186.76,454.03999999999996,605.8199999999999,274.61,153.3,8.49,135.98,414.53,215.42,19.270000000000003,4039.6,7083
2019,5,Xavier,Beltran,435.75,299.97,75.37,46.77,822.1800000000001,602.91,768.6700000000001,413.72,,227.1,291.82,908.8,695.86,2694.56,8283.48,7083
2019,5,Zachary,Allen,328.42,408.38,528.49,30.09,1624.44,258.31,430.15,639.66,236.69,4.08,54.150000000000006,1421.29,180.04,1599.26,7743.45,4333
2019,5,Zachary,Boone,,198.79,476.18,,205.77,59.11,64.81,162.07,5.300000000000001,,19.43,,7.3,,1198.76,4833
2019,6,Aaron,Murray,1186.62,568.77,272.69,247.72,885.84,828.16,1767.1200000000001,801.2,272.31,448.93,447.92,764.03,1159.67,4910.59,14561.57,3667
2019,6,Aaron,Pena,96.27,111.88,196.60000000000002,,628.61,113.1,172.37,661.23,44.71,839.3100000000001,417.38,8.53,106.88000000000001,19.59,3416.4600000000005,5667
2019,6,Aaron,Rogers,,404.83,511.09999999999997,,479.03,55.349999999999994,151.6,442.43000000000006,2.16,4.62,118.64,,16.47,,2186.23,7917
2019,6,Aaron,Stewart,364.71,253.58,310.09,,92.03,134.24,196.39999999999998,269.69,14.75,356.16999999999996,9.65,,115.17,5.09,2121.57,6000
2019,6,Adam,Keller,208.44,81.29,340.47,62.59,631.3199999999999,189.76999999999998,61.4,40.7,16.14,24.56,14.5,107.64,16.54,,1795.3600000000001,5667
2019,6,Adam,Kirk,255.6,299.31,974.31,34.41,1681.88,667.03,260.15999999999997,248.57,2084.04,38.83,493.13,344.89,43.3,14.870000000000001,7440.33,18333
2019,6,Adam,Mcdonald,941.3199999999999,275.42,280.02,85.52,503.86,300.12,895.52,258.46,200.71,135.49,306.03000000000003,416.51,805.49,1432.4099999999999,6836.879999999999,6000
2019,6,Adam,Riddle,676.47,834.17,372.15999999999997,295.57,1134.77,832.05,1322.8899999999999,663.9399999999999,201.85000000000002,445.61,74.17,1030.84,1721.09,2267.69,11873.27,4833
2019,6,Adam,Santos,451.30999999999995,582.18,1290.8899999999999,169.62,1205.1399999999999,616.24,660.09,1213.07,840.3000000000001,405.98,170.65,58.599999999999994,73.44,39.33,7776.839999999999,6000
2019,6,Adam,Stark,523.23,277.16999999999996,1372.41,116.36,313.11,421.5,157.13,756.87,280.26,129.45,423.14,3835.5699999999997,235.47000000000003,24.009999999999998,8865.68,4833
2019,6,Adriana,Harvey,112.83999999999999,371.32,227.0,118.93,327.5,29.35,477.12,776.88,5.859999999999999,374.81,102.57,19.05,28.22,6599.679999999999,9571.13,14583
2019,6,Alan,Colon,786.35,230.83999999999997,1271.13,331.53,311.99,436.78999999999996,909.71,808.83,324.07,395.21,220.74,651.74,224.24,20.14,6923.3099999999995,7083
2019,6,Alan,Howard,161.45,782.55,692.62,,584.43,,512.12,548.24,161.39999999999998,26.0,293.65999999999997,46.7,954.14,14.11,4777.419999999999,4583
2019,6,Alan,Parsons,256.57,165.23000000000002,572.03,,863.77,304.08,168.6,159.94,321.88,663.71,200.72,799.3100000000001,51.67,10.84,4538.35,7917
2019,6,Alan,Taylor,99.31,101.98,253.64,96.53,157.39,39.74,247.79000000000002,395.81,3.46,201.45,11.47,46.74,39.87,3.8,1698.98,7917
2019,6,Alex,White,246.20000000000002,6.53,351.74,53.27,,49.239999999999995,336.78999999999996,138.82999999999998,5.9,37.86,287.81,220.94,608.13,,2343.24,5167
2019,6,Alice,Kemp,41.73,252.65,64.27,270.6,747.35,171.6,481.46999999999997,800.83,449.77,175.92000000000002,253.47000000000003,1053.08,547.79,,5310.53,21000
2019,6,Alicia,Bishop,288.75,213.14,553.53,530.6999999999999,981.38,639.53,812.17,680.06,335.65999999999997,377.27,423.14,181.65,186.0,3634.33,9837.310000000001,7083
2019,6,Alicia,Hawkins,11.83,567.76,400.74,,922.79,184.04,797.32,287.36,5.04,18.43,280.98,75.33,105.99000000000001,18.99,3676.5999999999995,6833
2019,6,Alicia,Miller,,11.63,312.71999999999997,,59.02,85.75,457.89000000000004,37.48,10.57,,6.65,17.700000000000003,260.24,,1259.65,12083
2019,6,Alicia,Mitchell,101.4,323.97,418.69,,809.86,113.11999999999999,190.07,284.84,272.28000000000003,428.58,243.41,18.76,871.36,23.67,4100.01,5167
2019,6,Alicia,Morales,542.3,666.85,1526.82,65.76,2059.18,591.14,454.23,399.28,907.0,95.4,708.0,232.12,663.9,14.4,8926.38,5167
2019,6,Allen,Bell,746.72,409.38,565.3299999999999,352.3,1479.81,532.8199999999999,1073.76,621.75,305.74,323.73,520.69,807.94,1704.5900000000001,1050.54,10495.099999999999,8167
2019,6,Allison,Allen,913.61,271.52,473.9,775.63,2234.4,243.17999999999998,664.66,1366.26,1479.8,1387.31,887.87,1461.65,2935.71,52.32,15147.82,8500
2019,6,Allison,Ayala,1090.14,727.94,286.28,344.5,2749.09,351.59000000000003,1462.55,487.52,488.9,545.49,435.7,2095.84,1866.37,13.92,12945.83,4833
2019,6,Alyssa,Morgan,544.42,549.5,1271.79,,1103.93,341.26,720.44,886.46,7.81,168.29000000000002,180.68,840.46,664.2700000000001,297.59,7576.9000000000015,7333
2019,6,Amanda,Adams,28.04,87.62,238.46,130.09,261.27,107.01,53.33,16.43,5.1,,15.33,3.3,1290.3200000000002,1.86,2238.1600000000003,5167
2019,6,Amanda,Alexander,99.62,,188.85,,249.46,83.78999999999999,77.4,7.67,89.32000000000001,3.88,233.57,584.9200000000001,236.07,3.8,1858.35,5167
2019,6,Amanda,Fitzgerald,904.65,750.22,130.70999999999998,246.35999999999999,2415.78,673.8299999999999,741.75,540.24,651.62,271.23,798.81,1004.55,458.70000000000005,656.35,10244.8,4000
2019,6,Amanda,Gomez,797.4000000000001,289.7,425.47,138.51999999999998,1551.54,273.1,654.71,808.17,1282.81,490.54,350.18,572.86,1111.2,8.68,8754.880000000001,3667
2019,6,Amanda,Jones,407.0,500.23,419.59,203.56,771.24,176.76,321.06,258.52,,87.28999999999999,342.53000000000003,341.11,229.35,1.1,4059.34,6250
2019,6,Amanda,Molina,65.6,190.76999999999998,61.9,134.72,751.27,,174.1,284.61,500.0,410.40000000000003,85.06,21.36,971.38,16.02,3667.1900000000005,4333
2019,6,Amanda,Smith,266.24,637.77,1071.65,163.78,1806.07,524.51,1144.49,927.74,331.36,650.3,19.85,568.28,69.82,1.4,8183.259999999999,6000
2019,6,Amanda,Spencer,356.8,344.18,1023.46,252.99,1227.82,269.43,859.51,618.22,443.3,688.6700000000001,90.78,31.89,55.07,523.65,6785.7699999999995,9583
2019,6,Amanda,Vance,207.99,96.97,619.0,96.46,2439.29,66.00999999999999,553.35,32.55,784.9899999999999,13.790000000000001,179.76,2579.9,1710.53,11.91,9392.500000000002,7667
2019,6,Amanda,Wheeler,358.51,477.96,304.22,,361.01,44.85,213.15,686.0699999999999,175.71,393.94000000000005,47.510000000000005,15.46,649.96,37.14,3765.4900000000002,4583
2019,6,Amanda,Williams,811.2199999999999,415.08000000000004,141.72,602.9,2323.44,478.59000000000003,386.75,251.84,560.6,962.5699999999999,575.34,86.00999999999999,252.14,10.16,7858.3600000000015,8167
2019,6,Amber,Lewis,2283.52,140.99,1657.5,406.11,513.29,521.67,20.88,295.88,1251.48,2032.24,458.56,1808.4099999999999,2054.55,50.11,13495.190000000002,6833
2019,6,Amber,Perez,367.69,277.1,1361.57,118.42999999999999,1887.57,666.12,512.97,795.65,231.28,57.120000000000005,485.53,117.16,21.13,18.58,6917.9,7917
2019,6,Amber,Thornton,117.39,200.51,998.37,34.52,1096.9,235.97,607.61,742.53,253.88,221.54,282.59000000000003,1104.35,411.39,2.83,6310.38,6833
2019,6,Amy,Abbott,94.26,76.39,141.92000000000002,205.51000000000002,657.16,11.76,16.15,151.27,12.95,,95.43,599.54,1367.66,9.84,3439.84,7333
2019,6,Amy,Daugherty,6.38,1.34,320.07,63.15,47.55,176.22,85.88,290.01,438.41,6.98,63.449999999999996,13.71,419.53,8.28,1940.96,8167
2019,6,Amy,Flynn,213.70999999999998,426.76,202.49,,145.4,33.2,352.95,315.03,,429.82,9.59,300.98,48.13,,2478.0600000000004,6833
2019,6,Amy,Garrett,306.51,,457.93,,363.13,30.43,274.71000000000004,74.95,1.7,5.98,33.54,20.85,114.22999999999999,9.2,1693.16,12083
2019,6,Ana,Howell,838.72,90.22,2361.9900000000002,174.14999999999998,2900.8,233.7,817.4399999999999,1638.3799999999999,328.38,659.78,1358.56,36.17,94.88,26.47,11559.639999999998,8750
2019,6,Ana,Mccormick,424.18,530.22,274.17,891.84,2800.3,573.14,1089.0,1094.92,798.87,670.5,1142.98,735.58,2570.25,16.07,13612.02,7083
2019,6,Andrea,Cruz,554.1099999999999,882.63,959.82,,1594.16,733.6800000000001,814.16,452.40999999999997,973.37,129.21,452.42999999999995,176.0,536.3199999999999,826.39,9084.689999999999,8167
2019,6,Andrea,Lewis,302.76,37.42,1088.55,81.82,1031.64,214.4,402.87,339.79,377.25,42.91,151.92000000000002,130.75,286.11,14.66,4502.849999999999,5167
2019,6,Andrea,Perkins,119.94999999999999,18.41,235.57999999999998,138.76,966.93,618.75,292.78000000000003,383.29,751.5,11.21,169.06,,66.18,8.66,3781.0599999999995,14583
2019,6,Andrew,Mcgee,1265.83,703.8299999999999,1294.6399999999999,474.36,1046.72,569.5,1121.18,959.96,53.99,574.23,103.28,82.09,490.92,28.21,8768.739999999998,4833
2019,6,Andrew,Patterson,1504.61,1037.57,1011.7,615.85,334.63,672.05,563.81,370.13,1967.37,1832.19,113.17,201.52,2861.5099999999998,25.43,13111.54,4333
2019,6,Andrew,Tucker,543.86,562.5699999999999,346.26,278.12,1870.52,601.06,725.4200000000001,463.61,512.67,353.93,537.75,403.98,1208.32,2294.9700000000003,10703.04,3667
2019,6,Angela,Edwards,100.64,55.24,141.70999999999998,62.69,,16.07,,57.6,463.99,431.86,,77.67999999999999,308.18,,1715.6600000000003,7083
2019,6,Angela,Hodges,1615.34,507.46999999999997,350.90999999999997,555.6,3695.24,1239.23,657.8100000000001,771.46,1885.67,895.51,555.98,808.96,1578.0900000000001,17.13,15134.4,4333
2019,6,Angela,Ross,141.36,193.21,436.06,339.5,1349.21,235.65,161.39999999999998,405.83000000000004,46.4,379.41,344.85,432.46,534.06,,4999.4,10417
2019,6,Angela,Taylor,944.81,461.93,452.16999999999996,634.48,1693.07,391.94,946.03,641.49,156.87,694.76,847.24,949.69,2860.06,3.99,11678.529999999999,5667
2019,6,Angela,West,186.64,506.48,1148.22,414.15999999999997,623.88,329.36,375.75,941.31,3.18,1392.27,370.65,121.95,260.35,483.86,7158.0599999999995,4333
2019,6,Angela,White,373.28,150.56,,547.46,1643.12,204.87,508.84,372.02,194.29000000000002,5.2,708.47,178.77,770.14,2680.47,8337.49,4333
2019,6,Angie,Jones,178.68,40.54,64.7,231.39999999999998,389.2,69.68,222.46,174.01,2.85,285.74,82.32,253.02,1262.44,3.98,3261.02,7917
2019,6,Ann,Lawson,1315.55,568.84,343.58,748.29,3577.09,722.94,876.52,497.99,1118.21,1070.07,637.25,1000.7199999999999,1660.87,9.66,14147.580000000002,4333
2019,6,Anna,Logan,1077.82,407.17,1498.04,181.77,547.4,400.37,437.87,558.3000000000001,201.09,1860.6100000000001,430.53999999999996,769.5500000000001,439.16,59.51,8869.2,6500
2019,6,Anthony,Allen,330.45,,72.53,57.14,313.22,303.68,453.14,,95.75,170.42000000000002,75.32,69.2,133.02,1350.69,3424.56,9583
2019,6,Anthony,Roberts,84.21,186.83,207.26,,689.5699999999999,123.22,191.65,270.28999999999996,268.07,71.76,6.64,221.19,1665.93,,3986.62,5167
2019,6,Anthony,Velasquez,189.26,34.2,279.09000000000003,30.82,489.64,42.6,230.12999999999997,23.42,975.97,,21.68,23.12,8.44,8.34,2356.71,4583
2019,6,Antonio,Koch,368.03,307.51,692.68,196.38,730.02,294.04,678.4,210.64,639.5,373.25,17.69,824.11,1346.96,15.1,6694.3099999999995,6000
2019,6,April,Johnson,911.39,527.23,221.34,499.45,1827.02,455.46000000000004,990.2,785.98,1226.78,987.97,832.94,1831.78,426.14,65.18,11588.86,16250
2019,6,Ariana,Campbell,19.47,376.84,138.75,133.97,396.89,7.68,403.85,237.56,,7.29,43.35,333.62,14.56,5.38,2119.21,7917
2019,6,Ashley,Blanchard,525.64,172.27,514.38,69.72,761.51,84.16,709.9399999999999,1044.11,220.35000000000002,840.3100000000001,393.96,236.62,39.83,20.02,5632.820000000001,5167
2019,6,Ashley,Cabrera,1004.54,535.68,171.76999999999998,117.11,1863.52,107.83000000000001,995.29,480.75,152.48999999999998,723.31,952.12,372.34000000000003,1499.6599999999999,15.11,8991.52,5167
2019,6,Ashley,Cruz,296.97,783.87,401.88,650.53,2731.96,332.2,1118.83,1060.28,1030.65,954.42,664.74,1804.95,4374.54,17.57,16223.39,6500
2019,6,Ashley,Lopez,1336.54,774.34,746.77,787.31,3323.89,737.97,842.27,520.12,835.1899999999999,494.16,668.9200000000001,1817.5,1653.41,2273.58,16811.97,5167
2019,6,Ashley,Mcdonald,140.97,141.59,108.91,,226.25,12.99,180.04,353.93,,24.44,23.590000000000003,902.86,26.52,,2142.09,4167
2019,6,Ashley,Robinson,465.42,326.16999999999996,,122.35,253.98,30.21,57.24,189.51999999999998,,553.23,23.5,,34.230000000000004,,2055.85,10417
2019,6,Ashley,Whitehead,241.48000000000002,2.66,841.4300000000001,226.03,1001.11,380.84000000000003,579.86,368.75,487.09999999999997,111.28,69.56,47.0,1698.81,7.1899999999999995,6063.099999999999,5167
2019,6,Ashley,Whitney,995.64,127.08,2164.63,514.64,2026.54,285.82,938.04,1214.41,255.35999999999999,678.49,389.0,242.05,113.43,29.560000000000002,9974.689999999999,8167
2019,6,Audrey,Gonzalez,622.73,163.59,1148.7,108.49,1162.73,176.99,489.03,319.71000000000004,391.07,502.78000000000003,286.14,1559.74,334.46,15.309999999999999,7281.47,7333
2019,6,Audrey,Hickman,97.6,589.05,530.67,243.76,479.17,25.47,102.11999999999999,748.75,20.380000000000003,843.0400000000001,239.78,332.81,89.45,28.12,4370.17,6000
2019,6,Audrey,Martinez,65.15,,388.53,,642.61,82.5,196.95,79.77000000000001,14.43,108.87,20.89,5.11,168.94,9.15,1782.9,5417
2019,6,Barbara,Lowe,496.45000000000005,712.0,668.0699999999999,864.09,5482.29,581.54,960.96,766.1999999999999,754.03,808.56,1445.09,536.9,2302.9500000000003,19.5,16398.629999999997,7917
2019,6,Barbara,Nelson,499.44,421.0,235.37,187.76,2037.93,454.87,615.23,281.40999999999997,2.0,722.87,247.97,821.79,903.75,28.810000000000002,7460.200000000001,7333
2019,6,Barbara,Norman,192.34,254.33,69.23,540.99,1181.87,402.17,381.22,692.88,1076.25,984.95,444.86,1137.09,364.28,28.48,7750.939999999999,4333
2019,6,Barbara,Taylor,711.7,245.23000000000002,1873.41,377.95,1602.2,441.55,677.4399999999999,684.63,548.19,1316.44,561.98,910.79,3024.81,32.17,13008.489999999998,4167
2019,6,Becky,Mckinney,1488.41,787.36,190.33,518.6,3599.99,1478.73,816.04,998.38,1716.44,1313.45,444.96000000000004,2637.17,1942.0700000000002,11.25,17943.180000000004,6500
2019,6,Belinda,Jimenez,185.57999999999998,49.67,102.75999999999999,106.14000000000001,112.42,,108.00999999999999,311.76,128.98999999999998,396.53,61.82,1109.5900000000001,20.7,,2693.97,7333
2019,6,Benjamin,Harris,603.3100000000001,78.34,252.32,267.0,497.46000000000004,579.6,171.01999999999998,397.28,49.61,163.5,32.25,30.11,35.18,,3156.98,6250
2019,6,Benjamin,Kim,389.79,403.15,1378.97,26.59,1439.94,956.98,460.65,1083.1200000000001,1163.51,35.35,804.12,368.78000000000003,200.06,23.990000000000002,8735.0,7333
2019,6,Benjamin,Martin,187.92000000000002,130.13,806.01,,1016.89,,242.46999999999997,321.08000000000004,26.37,47.16,52.1,229.03,28.490000000000002,35.04,3122.6899999999996,7083
